4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,1,0,8,2,1,1,0,12,1,0,3,1,12,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,0,0,6,2,2,0,0,12,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
4,2,0,0,6,2,2,0,0,12,2,0,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
4,2,0,0,6,2,2,0,0,12,2,0,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4,2,0,0,6,2,2,0,0,12,2,0,2,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,48,0,1,0,1,0,1,1,0,0,0,0,0,0,0,6
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4,2,0,0,6,2,2,0,0,12,2,0,2,1,11,0,50,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,2,0,5,2,2,1,0,6,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,2,2,0,5,2,2,1,0,6,1,0,1,1,9,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2
2,2,2,0,5,2,2,1,0,6,1,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
2,2,2,0,5,2,2,1,0,6,1,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2,2,2,0,5,2,2,1,0,6,1,0,1,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
